time_ms,node_0_vm_mv,node_1_vm_mv,node_2_vm_mv,node_3_vm_mv,node_4_vm_mv,node_5_vm_mv,node_6_vm_mv,node_7_vm_mv,node_8_vm_mv,node_9_vm_mv,node_10_vm_mv,node_11_vm_mv,node_12_vm_mv,node_13_vm_mv,node_14_vm_mv,node_15_vm_mv,node_16_vm_mv,node_17_vm_mv,node_18_vm_mv,node_19_vm_mv,node_20_vm_mv,node_21_vm_mv,node_22_vm_mv,node_23_vm_mv,node_24_vm_mv,node_25_vm_mv,node_26_vm_mv,node_27_vm_mv,node_28_vm_mv,node_29_vm_mv,node_30_vm_mv,node_31_vm_mv,node_32_vm_mv,node_33_vm_mv,node_34_vm_mv,node_35_vm_mv,node_36_vm_mv,node_37_vm_mv,node_38_vm_mv,node_39_vm_mv,node_40_vm_mv,node_41_vm_mv,node_42_vm_mv,node_43_vm_mv,node_44_vm_mv,node_45_vm_mv,node_46_vm_mv,node_47_vm_mv,node_48_vm_mv,node_49_vm_mv,node_50_vm_mv,node_51_vm_mv,node_52_vm_mv,node_53_vm_mv,node_54_vm_mv,node_55_vm_mv,node_56_vm_mv,node_57_vm_mv,node_58_vm_mv,node_59_vm_mv,node_60_vm_mv,node_61_vm_mv,node_62_vm_mv,node_63_vm_mv,node_64_vm_mv,node_65_vm_mv,node_66_vm_mv,node_67_vm_mv,node_68_vm_mv,node_69_vm_mv,node_70_vm_mv,node_71_vm_mv,node_72_vm_mv,node_73_vm_mv,node_74_vm_mv
1.213999999999921808e+00,-7.999987510124056200e+01,-7.999859953483269237e+01,-7.840336147020403246e+01,-7.828828005970837012e+01,-7.796271456593424887e+01,-7.712512498658094273e+01,-7.510354676468028856e+01,-7.027280913241762050e+01,-5.875956014022778362e+01,-3.200092372881186975e+01,1.511403778457445490e+01,2.686240344784530265e+01,2.901633628523613950e+01,2.843264026137190470e+01,2.680495004138963822e+01,2.473188992646491258e+01,2.255096646102656521e+01,2.042082067062363393e+01,1.847458612464821215e+01,1.687347798724261239e+01,1.595688009704316102e+01,1.594322104609010182e+01,1.708693897477180457e+01,1.989562262705002738e+01,2.351411207384502688e+01,1.795399851174290617e+01,-4.703218891610996621e+01,-8.160525701296796797e+01,-9.794894594402187238e+01,-1.037333876246274258e+02,-1.031218160133613964e+02,-9.859881149291653912e+01,-9.152810872549234489e+01,-8.180083262235540076e+01,-6.658989421417645360e+01,-3.801739042243401911e+01,1.291487081533083803e+01,2.664763767678892847e+01,2.929559455676518454e+01,2.817743666226317245e+01,2.475430613350315312e+01,1.953248250995784829e+01,1.393473668138366151e+01,9.719020381278024701e+00,7.223877428366732190e+00,6.046388862103846407e+00,5.753995594886603726e+00,6.247379160174479473e+00,7.807318599234070788e+00,1.107768525780406499e+01,1.660442580669446144e+01,2.365398972763766494e+01,2.793148466834070831e+01,2.648656477666267861e+01,8.719301779290486110e+00,-4.547574238350337339e+01,-6.953223732651589728e+01,-7.942917304734379513e+01,-8.322622232466038383e+01,-8.439271883745733760e+01,-8.443058529634689080e+01,-8.403085587650660671e+01,-8.350319558418354404e+01,-8.297819374054579100e+01,-8.250706593975601777e+01,-8.211281660441395047e+01,-8.179813939035435055e+01,-8.155928492265280738e+01,-8.138797618779031495e+01,-8.127737172578490288e+01,-8.122575204532063253e+01,-8.122276206539167731e+01,-8.124143694120189707e+01,-8.000032080488594488e+01,-8.000015524610371642e+01
1.214999999999921698e+00,-7.999987510846750638e+01,-7.999859722448677246e+01,-7.840502686253532261e+01,-7.828344173754220492e+01,-7.794224832195597230e+01,-7.706742849048299604e+01,-7.495569918465361070e+01,-6.990977169018752591e+01,-5.790464762531659204e+01,-3.014983843738659886e+01,1.627859540191017018e+01,2.715185888241440892e+01,2.903998232425790604e+01,2.835332032554357085e+01,2.667201371535273324e+01,2.456367488949377886e+01,2.235682419604051674e+01,2.020734708821183645e+01,1.824764699002102830e+01,1.663973811332556352e+01,1.572589164887860314e+01,1.573302648043732077e+01,1.693362231984860600e+01,1.986127732343369701e+01,2.368534891663815856e+01,1.856266264131171795e+01,-4.593905378728699418e+01,-8.079277463687240868e+01,-9.738113573511635934e+01,-1.033248762496900497e+02,-1.028157737914100949e+02,-9.835350553094350801e+01,-9.128235618970703058e+01,-8.143144597415687258e+01,-6.585213372710042279e+01,-3.649749450553021290e+01,1.420917687495412451e+01,2.695425076988255242e+01,2.931258595959104696e+01,2.808261370311629435e+01,2.459468296982548452e+01,1.932708122629854941e+01,1.369755957023748394e+01,9.458016112201578451e+00,6.944804471334076190e+00,5.756121944788006317e+00,5.461368254470717609e+00,5.962715768971224684e+00,7.540887079936215542e+00,1.083956846367635585e+01,1.640719734430028964e+01,2.352461153920609860e+01,2.795395896041470607e+01,2.697790915161283820e+01,1.126150060495658245e+01,-4.385156450897525815e+01,-6.879344018024825402e+01,-7.909510499341206469e+01,-8.306414786932462846e+01,-8.430571097388994417e+01,-8.437918654738054158e+01,-8.399789294128200368e+01,-8.348055549221814431e+01,-8.296180146105989195e+01,-8.249476230803782073e+01,-8.210324803370249924e+01,-8.179042621972460836e+01,-8.155279632034633153e+01,-8.138226342849756634e+01,-8.127205370752766100e+01,-8.122033086629744503e+01,-8.121672611581391266e+01,-8.123454045515492794e+01,-8.000032273154386075e+01,-8.000015523757070923e+01
1.215999999999921588e+00,-7.999987511583856303e+01,-7.999859491900900821e+01,-7.840640564703251414e+01,-7.827806185523994031e+01,-7.792054303688664163e+01,-7.700681127951445148e+01,-7.480124262618971898e+01,-6.953281731586173464e+01,-5.702120399802434747e+01,-2.823458807446856156e+01,1.725924891848522691e+01,2.739738186382851381e+01,2.905324226667146448e+01,2.827046047206129487e+01,2.653679584955671089e+01,2.439350522514867947e+01,2.216094108432693943e+01,1.999233632332757793e+01,1.801938334212261594e+01,1.640491949566596830e+01,1.549407020849964667e+01,1.552182643659223515e+01,1.677666352951961315e+01,1.981194510159400224e+01,2.380890493204395852e+01,1.903323419302832420e+01,-4.489928791568913624e+01,-8.000173419258997853e+01,-9.681759131653706163e+01,-1.029164363688271635e+02,-1.025091205190108923e+02,-9.810638159557127835e+01,-9.103197715009879687e+01,-8.105342845842106669e+01,-6.510407270050950501e+01,-3.497282234010046409e+01,1.528904698792933914e+01,2.721583223708707422e+01,2.932010117679649852e+01,2.798463264773705816e+01,2.443300816600243763e+01,1.912012923026786027e+01,1.345932208277848474e+01,9.196383437421832951e+00,6.665426159027499686e+00,5.465745793279399578e+00,5.168690064611761947e+00,5.677899666184885952e+00,7.274059381537790081e+00,1.060074891729263591e+01,1.620913737550223033e+01,2.339458905372533692e+01,2.797310671066145460e+01,2.742787141815040641e+01,1.344614274835280376e+01,-4.224515443021620342e+01,-6.803756444973733153e+01,-7.874949344356295455e+01,-8.289712137055923336e+01,-8.421689868244318689e+01,-8.432717525917698254e+01,-8.396473802475078685e+01,-8.345787264070845879e+01,-8.294541908389925311e+01,-8.248248383959763430e+01,-8.209370722059364311e+01,-8.178273915979075070e+01,-8.154633158464936571e+01,-8.137657209216018828e+01,-8.126675519403778480e+01,-8.121493224014264456e+01,-8.121072352392988591e+01,-8.122769391531642214e+01,-8.000032464653769182e+01,-8.000015522885665575e+01
1.216999999999921478e+00,-7.999987512334972450e+01,-7.999859261800958166e+01,-7.840748649129179171e+01,-7.827211706193223506e+01,-7.789755131558274570e+01,-7.694319438695679025e+01,-7.464005764110699204e+01,-6.914141494377500408e+01,-5.610508801644386523e+01,-2.623450237469301527e+01,1.809241500714992767e+01,2.760323364092883480e+01,2.905602514448267826e+01,2.818387122549848911e+01,2.639925856624365608e+01,2.422139254919049023e+01,2.196333569180389844e+01,1.977580654103419988e+01,1.778981182799774530e+01,1.616902741510629227e+01,1.526136763293045284e+01,1.530941468960455154e+01,1.661565882154019747e+01,1.974801743773752349e+01,2.389097871979629062e+01,1.939510451007057057e+01,-4.389897883065691531e+01,-7.923127154067185529e+01,-9.625933374771555862e+01,-1.025085792239740954e+02,-1.022019587328985324e+02,-9.785743010050266832e+01,-9.077709489128838527e+01,-8.066729536275371970e+01,-6.434540923083328323e+01,-3.343146155251925933e+01,1.618753453315195401e+01,2.743480883838220308e+01,2.931761484455842748e+01,2.788323976225481715e+01,2.426924232822461747e+01,1.891164372045002651e+01,1.322004604176061271e+01,8.934139871533975708e+00,6.385756675574327801e+00,5.175272910139531390e+00,4.875973653728272517e+00,5.392947956251174624e+00,7.006865295592122678e+00,1.036127249408792395e+01,1.601023675413526703e+01,2.326342258980433897e+01,2.798622300198675461e+01,2.782780006954335406e+01,1.527808633239587621e+01,-4.066705598783597964e+01,-6.726978143473519367e+01,-7.839331970219474499e+01,-8.272510887878361530e+01,-8.412617762109313446e+01,-8.427450070747038069e+01,-8.393137256396289558e+01,-8.343514057562997266e+01,-8.292904413018331411e+01,-8.247022943841412257e+01,-8.208419360814212951e+01,-8.177507789565700591e+01,-8.153989051322035664e+01,-8.137090205364715700e+01,-8.126147613875146192e+01,-8.120955612173662530e+01,-8.120475410040815234e+01,-8.122089684117058539e+01,-8.000032654996145709e+01,-8.000015521996654400e+01
1.217999999999921368e+00,-7.999987513099711123e+01,-7.999859032108483348e+01,-7.840825767762720488e+01,-7.826558389842381303e+01,-7.787322682446745148e+01,-7.687649666376147195e+01,-7.447196369827152296e+01,-6.873463086789460874e+01,-5.515070396401455355e+01,-2.412754667234241523e+01,1.881208883910948515e+01,2.777453027881316672e+01,2.904860181729137381e+01,2.809342901527608660e+01,2.625936478555706444e+01,2.404734477684830551e+01,2.176402524537109784e+01,1.955777549893786116e+01,1.755894818220246378e+01,1.593206462090436126e+01,1.502773451494397960e+01,1.509561247559600083e+01,1.645035658027472536e+01,1.967024902345964676e+01,2.393759965187273053e+01,1.967270113766087292e+01,-4.292310197125860327e+01,-7.847938713628340679e+01,-9.570700720218407298e+01,-1.021017677000203179e+02,-1.018944091911018575e+02,-9.760666496481992738e+01,-9.051783382306280146e+01,-8.027332015616379124e+01,-6.357449542993858671e+01,-3.185803595367950436e+01,1.693760734296974491e+01,2.761493094569485507e+01,2.930498630709607610e+01,2.777823424946185682e+01,2.410334172184099089e+01,1.870163675497385825e+01,1.297975160442609344e+01,8.671302685693250467e+00,6.105810273394197019e+00,4.884715951952381729e+00,4.583231937292780778e+00,5.107877906688255365e+00,6.739332584972949292e+00,1.012117275558073537e+01,1.581044493876370538e+01,2.313055407505176930e+01,2.799098367050149605e+01,2.817325010337991387e+01,1.678488658013900903e+01,-3.912005843311299458e+01,-6.649453921774254184e+01,-7.802776916558273967e+01,-8.254818244477050371e+01,-8.403346755161432213e+01,-8.422111412085710924e+01,-8.389777703611024151e+01,-8.341235226493328980e+01,-8.291267392322191654e+01,-8.245799795442975721e+01,-8.207470662589753374e+01,-8.176744210902536736e+01,-8.153347290324902019e+01,-8.136525318793060535e+01,-8.125621649414810577e+01,-8.120420246452714252e+01,-8.119881765644821314e+01,-8.121414875803324662e+01,-8.000032844190816661e+01,-8.000015521090520565e+01
1.218999999999921258e+00,-7.999987513877691470e+01,-7.999858802781663769e+01,-7.840870715008979630e+01,-7.825843881477851482e+01,-7.784752330171518508e+01,-7.680662759361845815e+01,-7.429669234233321617e+01,-6.831109656042987410e+01,-5.415127221879699704e+01,-2.189245082022830502e+01,1.944858695437609697e+01,2.791673919357783262e+01,2.903153047870506143e+01,2.799908083970802508e+01,2.611708360044859489e+01,2.387136753999822858e+01,2.156302576701080298e+01,1.933826048794055197e+01,1.732680726146822536e+01,1.569403199414468553e+01,1.479312302850267891e+01,1.488027336877252615e+01,1.628064132992562563e+01,1.957963200098542345e+01,2.395436876096313483e+01,1.988604750314945946e+01,-4.195601034170643828e+01,-7.774312692879585995e+01,-9.516087096246400279e+01,-1.016963927770646166e+02,-1.015866018880561086e+02,-9.735411718227268807e+01,-9.025429288265320338e+01,-7.987146481417605060e+01,-6.278837067313796183e+01,-3.023472735601202643e+01,1.757011055568071711e+01,2.776072961621390078e+01,2.928240829508508725e+01,2.766947950156315628e+01,2.393526439453390253e+01,1.849011660168180882e+01,1.273845732039185208e+01,8.407888828055838815e+00,5.825601238822594397e+00,4.594087712898121012e+00,4.290478053503039568e+00,4.822706704109353204e+00,6.471486397300526328e+00,9.880470837163786157e+00,1.560967860442908872e+01,2.299542326637883605e+01,2.798562362240160084e+01,2.846363295327969922e+01,1.800741142306563702e+01,-3.759908723681512299e+01,-6.571498555644058115e+01,-7.765408096780193148e+01,-8.236650588434773113e+01,-8.393871589099926211e+01,-8.416697067805610288e+01,-8.386393146109953989e+01,-8.338950016159955680e+01,-8.289630557971827329e+01,-8.244578817540701721e+01,-8.206524568695326138e+01,-8.175983147740268464e+01,-8.152707855123793479e+01,-8.135962536999232952e+01,-8.125097621171590845e+01,-8.119887122053026474e+01,-8.119291400376806678e+01,-8.120744919694718078e+01,-8.000033032246976461e+01,-8.000015520167734451e+01
1.219999999999921148e+00,-7.999987514668545430e+01,-7.999858573777198956e+01,-7.840882254551026165e+01,-7.825065805810174879e+01,-7.782039307301208453e+01,-7.673347953839278546e+01,-7.411386593270496803e+01,-6.786901786394707869e+01,-5.309924524245192856e+01,-1.951121825345553873e+01,2.002801172345606773e+01,2.803529909655541275e+01,2.900557552931476479e+01,2.790084150467316348e+01,2.597239408618282397e+01,2.369346556295303330e+01,2.136035228503300587e+01,1.911727831100771624e+01,1.709340312665582218e+01,1.545492925774006210e+01,1.455748931207802777e+01,1.466328527855978336e+01,1.610651259152426107e+01,1.947729164660480095e+01,2.394633137146508162e+01,2.005145903830045029e+01,-4.098171711489715108e+01,-7.701875120977847189e+01,-9.462080864659444046e+01,-1.012927555024935344e+02,-1.012786666928998613e+02,-9.709982658299888669e+01,-8.998651971211445755e+01,-7.946133422026674964e+01,-6.198288036983273486e+01,-2.854231004171658270e+01,1.811272291037948534e+01,2.787707073468917329e+01,2.925033770396667876e+01,2.755690617531459807e+01,2.376497504679378281e+01,1.827708917235387176e+01,1.249618029484456549e+01,8.143914874259531089e+00,5.545143859371018280e+00,4.303401103068830835e+00,3.997725292565692534e+00,4.537451225644575814e+00,6.203348857009489237e+00,9.639176242755294055e+00,1.540783253007584186e+01,2.285751719303663876e+01,2.796901059811876422e+01,2.870140737008182441e+01,1.899171538319433239e+01,-3.609197609811705831e+01,-6.493256649406403369e+01,-7.727338841211022213e+01,-8.218030905556913979e+01,-8.384189841205517268e+01,-8.411203121229965518e+01,-8.382981595999656577e+01,-8.336657630277291275e+01,-8.287993601091069706e+01,-8.243359882033202268e+01,-8.205581018496249612e+01,-8.175224567319453683e+01,-8.152070725274381857e+01,-8.135401847472459735e+01,-8.124575524191992315e+01,-8.119356234033422481e+01,-8.118704295459447451e+01,-8.120079769458148178e+01,-8.000033219173715793e+01,-8.000015519228755068e+01
1.220999999999921037e+00,-7.999987515471913468e+01,-7.999858345050249397e+01,-7.840859119856753523e+01,-7.824221742008261060e+01,-7.779178518317233682e+01,-7.665692024990659093e+01,-7.392298487117633954e+01,-6.740623003828896742e+01,-5.198687257276274210e+01,-1.697209565655530383e+01,2.057210196597858953e+01,2.813535257433522219e+01,2.897163042732086780e+01,2.779878573301190059e+01,2.582528753117825104e+01,2.351364388160342500e+01,2.115601909326742103e+01,1.889484529788974854e+01,1.685874916307795246e+01,1.521475567703742371e+01,1.432079529063262768e+01,1.444457007020460004e+01,1.592806197852289074e+01,1.936440608349963455e+01,2.391794098141632929e+01,2.018224162013926914e+01,-3.998400532709870703e+01,-7.630187708349453146e+01,-9.408634854601453412e+01,-1.008910543531574433e+02,-1.009707241076892501e+02,-9.684383245753137714e+01,-8.971448772436568220e+01,-7.904215581737393848e+01,-6.115286006428355847e+01,-2.676118433206289282e+01,1.858959702995578311e+01,2.796882599912937906e+01,2.920942236786198620e+01,2.744050890962787292e+01,2.359244844678645947e+01,1.806255940369053548e+01,1.225293643016957290e+01,7.879397008125401669e+00,5.264452394574778538e+00,4.012669122827192680e+00,3.704987023091589560e+00,4.252127839570396972e+00,5.934938868052937799e+00,9.397288440567999501e+00,1.520479125272026089e+01,2.271640686756148142e+01,2.794062748782117467e+01,2.889111331568211938e+01,1.978334459405155599e+01,-3.458071871525162777e+01,-6.414681812992299115e+01,-7.688656995061435850e+01,-8.198985362508436481e+01,-8.374301684303669902e+01,-8.405626340543547315e+01,-8.379541131583145841e+01,-8.334357243881767374e+01,-8.286356193442749429e+01,-8.242142853499575494e+01,-8.204639949131089338e+01,-8.174468436271972394e+01,-8.151435880207915829e+01,-8.134843237682295580e+01,-8.124055353417152503e+01,-8.118827577310578647e+01,-8.118120432165549971e+01,-8.119419379313451657e+01,-8.000033404980027285e+01,-8.000015518274027215e+01
1.221999999999920927e+00,-7.999987516287445999e+01,-7.999858116554395338e+01,-7.840800011279041826e+01,-7.823309185016277922e+01,-7.776164331202367919e+01,-7.657678655268988166e+01,-7.372342596215190724e+01,-6.692030256693576007e+01,-5.080691889420840113e+01,-1.427299415755944523e+01,2.109822225829207198e+01,2.822156463452384401e+01,2.893064998624544515e+01,2.769303728288191380e+01,2.567576825320433542e+01,2.333190883100549229e+01,2.095004002946383892e+01,1.867097735089566868e+01,1.662285822805016622e+01,1.497351070523257022e+01,1.408300991246035139e+01,1.422408141842157825e+01,1.574545098010748134e+01,1.924214883073043936e+01,2.387308102137380317e+01,2.028932791123608581e+01,-3.894639854086881314e+01,-7.558758692672532220e+01,-9.355668949487565556e+01,-1.004913773557046710e+02,-1.006628765371064702e+02,-9.658616376150408200e+01,-8.943807770475122254e+01,-7.861278400488708940e+01,-6.029237218269754806e+01,-2.487245889525859610e+01,1.902140519385336859e+01,2.804065319840077564e+01,2.916043326356761867e+01,2.732033879453182124e+01,2.341767140630158650e+01,1.784653247916220309e+01,1.200874071579466751e+01,7.614351030185182445e+00,4.983541051844648351e+00,3.721904834648648741e+00,3.412276619479371664e+00,3.966752247259121678e+00,5.666272135886910810e+00,9.154799048867101163e+00,1.500044004922428620e+01,2.257176889006171550e+01,2.790049134052854996e+01,2.903847206628318034e+01,2.042406292514865740e+01,-3.304285015906244638e+01,-6.335532964497215147e+01,-7.649412509090036849e+01,-8.179539414728571955e+01,-8.364209350662686404e+01,-8.399964230437154811e+01,-8.376069947798941939e+01,-8.332048018217719232e+01,-8.284717989663339210e+01,-8.240927589025277200e+01,-8.203701295264438897e+01,-8.173714720518937327e+01,-8.150803299197826846e+01,-8.134286695066950301e+01,-8.123537103679804261e+01,-8.118301146659831602e+01,-8.117539791817517880e+01,-8.118763704024038930e+01,-8.000033589674801249e+01,-8.000015517303984325e+01
1.222999999999920817e+00,-7.999987517114804803e+01,-7.999857888241587034e+01,-7.840703589256661132e+01,-7.822325495770893156e+01,-7.772990369183702342e+01,-7.649288012825573446e+01,-7.351445423243484356e+01,-6.640869603851605518e+01,-4.955352098365184332e+01,-1.142510601557208005e+01,2.161934275791736226e+01,2.829799719698047156e+01,2.888359357190121557e+01,2.758375675825323015e+01,2.552385326157532575e+01,2.314826876571098424e+01,2.074242874770175860e+01,1.844569001490683391e+01,1.638574281379971964e+01,1.473119454086265989e+01,1.384410983579098264e+01,1.400180150313330607e+01,1.555889099677497001e+01,1.911165102169418262e+01,2.381511972751851403e+01,2.038182836384125096e+01,-3.785202203847653379e+01,-7.487049993731881159e+01,-9.303072761187007700e+01,-1.000936980296804819e+02,-1.003552003464800038e+02,-9.632682960033822894e+01,-8.915706516404712545e+01,-7.817172842573491209e+01,-5.939499338207475176e+01,-2.285917623361002526e+01,1.942557721898915801e+01,2.809686437569505912e+01,2.910420720748961898e+01,2.719649355595471008e+01,2.324064349172546429e+01,1.762901482404217290e+01,1.176360753668005898e+01,7.348792389632043509e+00,4.702423968145727606e+00,3.431121333957905417e+00,3.119607394195288208e+00,3.681339375071167375e+00,5.397361392996228524e+00,8.911694343939503327e+00,1.479467415123070140e+01,2.242339273033884339e+01,2.784904009514810852e+01,2.914967015368655012e+01,2.095043185974579103e+01,-3.145273292346463379e+01,-6.255383494376366826e+01,-7.609608287435605689e+01,-8.159713833396762084e+01,-8.353916346973166185e+01,-8.394215006426682635e+01,-8.372566395341389978e+01,-8.329729116279411016e+01,-8.283078630415280941e+01,-8.239713938325766662e+01,-8.202764988894062981e+01,-8.172963385170299944e+01,-8.150172961323553977e+01,-8.133732207020588589e+01,-8.123020769701138022e+01,-8.117776936716121838e+01,-8.116962355786959904e+01,-8.118112698887838974e+01,-8.000033773266829940e+01,-8.000015516319048459e+01
1.223999999999920707e+00,-7.999987517953660188e+01,-7.999857660062089337e+01,-7.840568463546337341e+01,-7.821267844400264835e+01,-7.769649328068135219e+01,-7.640496630471652395e+01,-7.329524993600394112e+01,-6.586896854779062949e+01,-4.822312144730027939e+01,-8.456049412289292633e+00,2.214396263926435182e+01,2.836801473212260660e+01,2.883137815424160166e+01,2.747112924492951436e+01,2.536957105224739450e+01,2.296273450935585458e+01,2.053319896501665198e+01,1.821899856384852967e+01,1.614741521441841954e+01,1.448780857823085277e+01,1.360407963928171959e+01,1.377773708692936339e+01,1.536862645336203137e+01,1.897397942500283463e+01,2.374698118722049855e+01,2.046749560784149935e+01,-3.668337946450920839e+01,-7.414480697534165188e+01,-9.250708029528313148e+01,-9.969787408384091520e+01,-1.000477388761917297e+02,-9.606581063390248687e+01,-8.887111436911395401e+01,-7.771720606290587341e+01,-5.845416123751980564e+01,-2.070779545911361907e+01,1.981658195186938798e+01,2.814135614545088870e+01,2.904160161868660950e+01,2.706910702415525805e+01,2.306137673075527061e+01,1.741001484334882932e+01,1.151755097464157451e+01,7.082736234025492905e+00,4.421115197758129334e+00,3.140331720444661912e+00,2.826992538485790796e+00,3.395903320200052367e+00,5.128216791784233841e+00,8.667957818670080528e+00,1.458740557051780229e+01,2.227117653136435393e+01,2.778701283464472382e+01,2.923085836931678116e+01,2.139357947619549449e+01,-2.978265812463250839e+01,-6.173638711489530806e+01,-7.569194452613837143e+01,-8.139520983603065929e+01,-8.343426489708424754e+01,-8.388377490257887814e+01,-8.369029003664820721e+01,-8.327399717505045373e+01,-8.281437746219810947e+01,-8.238501744172384633e+01,-8.201830959228279028e+01,-8.172214394431810547e+01,-8.149544845432725992e+01,-8.133179760879650644e+01,-8.122506346087509144e+01,-8.117254941974998417e+01,-8.116388105494448268e+01,-8.117466319728545443e+01,-8.000033955764811822e+01,-8.000015515319630310e+01
1.224999999999920597e+00,-7.999987518803689568e+01,-7.999857431964413479e+01,-7.840393178916724537e+01,-7.820133152085902850e+01,-7.766132846661396627e+01,-7.631277663605420969e+01,-7.306495119482831058e+01,-6.529901875520671695e+01,-4.681533855317946546e+01,-5.411408182157059876e+00,2.267603123918111407e+01,2.843420718334834163e+01,2.877483921608828155e+01,2.735535241365846559e+01,2.521295979999562675e+01,2.277531955259256335e+01,2.032236466847360390e+01,1.799091809576001211e+01,1.590788768703891876e+01,1.424335574393087711e+01,1.336291165135092562e+01,1.355191540965964059e+01,1.517492126448109602e+01,1.883012647941407636e+01,2.367122179690053585e+01,2.055311106654935216e+01,-3.542206735607852863e+01,-7.340427091996818376e+01,-9.198410485916998880e+01,-9.930364779077687842e+01,-9.974049648851699601e+01,-9.580305197013363738e+01,-8.857977987350331261e+01,-7.724721849968410936e+01,-5.746359663830275366e+01,-1.841002858063710690e+01,2.020615632771933790e+01,2.817757761840082509e+01,2.897346053902636953e+01,2.693833896387160465e+01,2.287989459990492591e+01,1.718954340362018485e+01,1.127058508241653279e+01,6.816197470572020300e+00,4.139628705873977133e+00,2.849549071226868957e+00,2.534445074334137793e+00,3.110457349543216399e+00,4.858846415419386666e+00,8.423572559260707138e+00,1.437856737334927182e+01,2.211511512924318978e+01,2.771534082344373928e+01,2.928784465297488282e+01,2.177961344539623312e+01,-2.800378836127806892e+01,-6.089557941124601115e+01,-7.528065775272264659e+01,-8.118961597817755660e+01,-8.332742839884907937e+01,-8.382450932257113152e+01,-8.365456484470281850e+01,-8.325059030094024592e+01,-8.279794961643879958e+01,-8.237290843096188553e+01,-8.200899132644548217e+01,-8.171467711524869060e+01,-8.148918930103063474e+01,-8.132629343908341468e+01,-8.121993827326920723e+01,-8.116735156793653516e+01,-8.115817022409380854e+01,-8.116824522887105786e+01,-8.000034137177347304e+01,-8.000015514306129205e+01
1.225999999999920487e+00,-7.999987519664580304e+01,-7.999857203895236069e+01,-7.840176198273448449e+01,-7.818918038543330340e+01,-7.762431457220577613e+01,-7.621601577523483684e+01,-7.282271039557235781e+01,-6.469733672722068718e+01,-4.533354389202361290e+01,-2.353308221299001524e+00,2.321500843245353352e+01,2.849833042483747647e+01,2.871469792654207964e+01,2.723662539529629001e+01,2.505406516485506785e+01,2.258604003138978555e+01,2.010994027464136380e+01,1.776146362921819843e+01,1.566717259948414309e+01,1.399784072265847001e+01,1.312060549910202845e+01,1.332438022235595909e+01,1.497804856006764318e+01,1.868100903288463854e+01,2.359010582340756912e+01,2.064480589036566371e+01,-3.404845182531388303e+01,-7.264219633003378362e+01,-9.145991011900851220e+01,-9.891064704973757671e+01,-9.943343365395639921e+01,-9.553845805570013283e+01,-8.828251642426488388e+01,-7.675965705720770416e+01,-5.641781850762852457e+01,-1.596505002627887393e+01,2.060342658162224438e+01,2.820851524358892348e+01,2.890058972936107651e+01,2.680436587231010748e+01,2.269623055611721441e+01,1.696761408168384833e+01,1.102272411683234488e+01,6.549190832974305820e+00,3.857978367402888242e+00,2.558786417018767523e+00,2.241977819486637546e+00,2.825013946219987471e+00,4.589256852329842928e+00,8.178523272646964770e+00,1.416811560311721152e+01,2.195528388676212828e+01,2.763505823220911850e+01,2.932593702925501589e+01,2.213030250176844049e+01,-2.608706196248079223e+01,-6.002279350125397173e+01,-7.486061841660190908e+01,-8.098022197250460863e+01,-8.321866615168458736e+01,-8.376434772461111322e+01,-8.361847713957968153e+01,-8.322706299548431730e+01,-8.278149899452908755e+01,-8.236081066316566535e+01,-8.199969432733740859e+01,-8.170723298624213271e+01,-8.148295193605589759e+01,-8.132080943283551733e+01,-8.121483207785273351e+01,-8.116217575391947037e+01,-8.115249088049908721e+01,-8.116187265213474689e+01,-8.000034317512941584e+01,-8.000015513278933099e+01
