waveform,tau_ms,polarity,magnitude_v,accepted,first_active_spike_ms,first_detector_spike_ms,detector_spike_count,first_spike_phase,end_initiation_flag,max_vm_mv
exponential,1.0,-1,0.0,False,,,0,none,False,-79.96028892286104
exponential,1.0,-1,1.0,False,,,0,none,False,-79.95760660141711
exponential,1.0,-1,1.8738174228603839,False,,,0,none,False,-79.95155325831155
exponential,1.0,-1,3.511191734215131,False,,,0,none,False,-79.94020770580784
exponential,1.0,-1,6.579332246575679,False,,,0,none,False,-79.91893872680954
exponential,1.0,-1,12.32846739442066,False,,,0,none,False,-79.8790510385089
exponential,1.0,-1,23.101297000831593,False,,,0,none,False,-79.80418981219596
exponential,1.0,-1,43.28761281083057,False,,,0,none,False,-79.6634867654764
exponential,1.0,-1,81.11308307896869,False,,,0,none,False,-79.39827454935856
exponential,1.0,-1,151.99110829529332,False,,,0,none,False,-78.89539386623099
exponential,1.0,-1,284.8035868435799,False,,,0,none,False,-77.92886238713993
exponential,1.0,-1,533.6699231206308,False,,,0,none,False,-76.00062965774087
exponential,1.0,-1,1000.0,False,,,0,none,False,-71.43564528582122
