waveform,tau_ms,polarity,magnitude_v,accepted,first_active_spike_ms,first_detector_spike_ms,detector_spike_count,first_spike_phase,end_initiation_flag,max_vm_mv
exponential,0.01,1,0.0,False,,,0,none,False,-79.96028892286104
exponential,0.01,1,1.0,False,,,0,none,False,-79.95716506052244
exponential,0.01,1,1.8738174228603839,False,,,0,none,False,-79.95072571784434
exponential,0.01,1,3.511191734215131,False,,,0,none,False,-79.93865643600834
exponential,0.01,1,6.579332246575679,False,,,0,none,False,-79.91602978146817
exponential,0.01,1,12.32846739442066,False,,,0,none,False,-79.87359261460077
exponential,0.01,1,23.101297000831593,False,,,0,none,False,-79.79393476065123
exponential,0.01,1,43.28761281083057,False,,,0,none,False,-79.64417393596165
exponential,0.01,1,81.11308307896869,False,,,0,none,False,-79.36173192926074
exponential,0.01,1,151.99110829529332,False,,,0,none,False,-78.82557446639632
exponential,0.01,1,284.8035868435799,False,,,0,none,False,-77.7925001914523
exponential,0.01,1,533.6699231206308,False,,,0,none,False,-75.7176175350085
exponential,0.01,1,1000.0,False,,,0,none,False,-70.48582068946918
