waveform,tau_ms,polarity,magnitude_v,accepted,first_active_spike_ms,first_detector_spike_ms,detector_spike_count,first_spike_phase,end_initiation_flag,max_vm_mv
exponential,0.03,1,0.0,False,,,0,none,False,-79.96028892286104
exponential,0.03,1,1.0,False,,,0,none,False,-79.95717391713833
exponential,0.03,1,1.8738174228603839,False,,,0,none,False,-79.95074231545775
exponential,0.03,1,3.511191734215131,False,,,0,none,False,-79.93868754369211
exponential,0.03,1,6.579332246575679,False,,,0,none,False,-79.91608809543337
exponential,0.03,1,12.32846739442066,False,,,0,none,False,-79.87370196815584
exponential,0.03,1,23.101297000831593,False,,,0,none,False,-79.79413996424742
exponential,0.03,1,43.28761281083057,False,,,0,none,False,-79.64455948961782
exponential,0.03,1,81.11308307896869,False,,,0,none,False,-79.36245805434169
exponential,0.03,1,151.99110829529332,False,,,0,none,False,-78.82694797721888
exponential,0.03,1,284.8035868435799,False,,,0,none,False,-77.79511708132996
exponential,0.03,1,533.6699231206308,False,,,0,none,False,-75.72259687993038
exponential,0.03,1,1000.0,False,,,0,none,False,-70.48604726290924
