waveform,tau_ms,polarity,magnitude_v,accepted,first_active_spike_ms,first_detector_spike_ms,detector_spike_count,first_spike_phase,end_initiation_flag,max_vm_mv
exponential,0.3,-1,0.0,False,,,0,none,False,-79.96028892286104
exponential,0.3,-1,1.0,False,,,0,none,False,-79.95730168941094
exponential,0.3,-1,1.8738174228603839,False,,,0,none,False,-79.95098176931428
exponential,0.3,-1,3.511191734215131,False,,,0,none,False,-79.93913634874477
exponential,0.3,-1,6.579332246575679,False,,,0,none,False,-79.9169294687716
exponential,0.3,-1,12.32846739442066,False,,,0,none,False,-79.87527993699743
exponential,0.3,-1,23.101297000831593,False,,,0,none,False,-79.79710168732608
exponential,0.3,-1,43.28761281083057,False,,,0,none,False,-79.65012654889009
exponential,0.3,-1,81.11308307896869,False,,,0,none,False,-79.37295138084978
exponential,0.3,-1,151.99110829529332,False,,,0,none,False,-78.84683146832668
exponential,0.3,-1,284.8035868435799,False,,,0,none,False,-77.83315864279146
exponential,0.3,-1,533.6699231206308,False,,,0,none,False,-75.79604442009666
exponential,0.3,-1,1000.0,False,,,0,none,False,-70.60662595235222
