waveform,tau_ms,polarity,magnitude_v,accepted,first_active_spike_ms,first_detector_spike_ms,detector_spike_count,first_spike_phase,end_initiation_flag,max_vm_mv
exponential,0.1,-1,0.0,False,,,0,none,False,-79.96028892286104
exponential,0.1,-1,1.0,False,,,0,none,False,-79.95720578371791
exponential,0.1,-1,1.8738174228603839,False,,,0,none,False,-79.95080203515184
exponential,0.1,-1,3.511191734215131,False,,,0,none,False,-79.93879947398923
exponential,0.1,-1,6.579332246575679,False,,,0,none,False,-79.9162979254772
exponential,0.1,-1,12.32846739442066,False,,,0,none,False,-79.87409547875474
exponential,0.1,-1,23.101297000831593,False,,,0,none,False,-79.79487848403193
exponential,0.1,-1,43.28761281083057,False,,,0,none,False,-79.6459474074982
exponential,0.1,-1,81.11308307896869,False,,,0,none,False,-79.36507313704364
exponential,0.1,-1,151.99110829529332,False,,,0,none,False,-78.83189889297931
exponential,0.1,-1,284.8035868435799,False,,,0,none,False,-77.80456601915799
exponential,0.1,-1,533.6699231206308,False,,,0,none,False,-75.7406247754196
exponential,0.1,-1,1000.0,False,,,0,none,False,-70.49564899836672
