waveform,tau_ms,polarity,magnitude_v,accepted,first_active_spike_ms,first_detector_spike_ms,detector_spike_count,first_spike_phase,end_initiation_flag,max_vm_mv
exponential,0.3,-1,0.0,False,,,0,none,False,-79.96028892286104
exponential,0.3,-1,1000.0,False,,,0,none,False,-70.62864856422725
exponential,0.3,-1,1313.0324344878836,False,2.3948846026343134,2.401903748515449,1,during_first_phase,True,32.73933616810074
exponential,0.3,-1,1724.0541740171786,False,1.903890504744268,1.9136206598300087,1,during_first_phase,True,32.44404203946384
exponential,0.3,-1,2263.7390492987734,False,1.6787227564953269,1.6899067568020696,1,during_first_phase,True,32.27768143858252
exponential,0.3,-1,2972.362794946059,False,1.5383536236001962,1.5506470773423138,1,during_first_phase,True,32.14031785764434
exponential,0.3,-1,3902.808756829234,False,1.4398144010422902,1.4530419720553387,1,during_first_phase,True,31.97942852128586
exponential,0.3,-1,5124.51448332012,False,1.3660112551456394,1.3800777721209827,1,during_first_phase,True,31.73741233331811
exponential,0.3,-1,6728.653727602236,False,1.308429177309903,1.3232532895083624,1,during_first_phase,True,31.300415975949438
exponential,0.3,-1,8834.940584779548,False,1.2621936151450681,1.2777225655010593,1,during_first_phase,True,30.714591700232408
exponential,0.3,-1,11600.563544588897,False,1.2243008723251128,1.240480609102005,1,during_first_phase,True,32.881845975012915
exponential,0.3,-1,15231.91619238295,False,1.1927494892043615,1.2095303308703491,1,during_first_phase,True,35.78578031978484
exponential,0.3,-1,20000.0,False,1.1661600710331408,1.1834895647172994,1,during_first_phase,True,40.38081133822495
