waveform,tau_ms,polarity,magnitude_v,accepted,first_active_spike_ms,first_detector_spike_ms,detector_spike_count,first_spike_phase,end_initiation_flag,max_vm_mv
exponential,0.3,1,0.0,False,,,0,none,False,-79.96028892286104
exponential,0.3,1,1000.0,False,,,0,none,False,-70.60359927750034
exponential,0.3,1,1313.0324344878836,False,2.3901860856930495,2.768909358732985,1,during_first_phase,True,32.73567449771309
exponential,0.3,1,1724.0541740171786,False,1.9022868764878027,2.2891018852743024,1,during_first_phase,True,32.44212498385883
exponential,0.3,1,2263.7390492987734,False,1.6778163982068495,2.071052831549503,1,during_first_phase,True,32.27729300236148
exponential,0.3,1,2972.362794946059,False,1.5377525501041742,1.9376556608572717,1,during_first_phase,True,32.13865272016234
exponential,0.3,1,3902.808756829234,False,1.4393857787779134,1.8468651238362759,1,during_first_phase,True,31.977886843914668
exponential,0.3,1,5124.51448332012,False,1.3656905960878478,1.7822909778446614,1,during_first_phase,True,31.735895017848023
exponential,0.3,1,6728.653727602236,False,1.3081708834435641,1.7362930330538315,1,during_first_phase,True,31.29795242595073
exponential,0.3,1,8834.940584779548,False,1.2619846299435151,1.7054750718441274,1,during_first_phase,True,30.721781097300802
exponential,0.3,1,11600.563544588897,False,1.224131059914908,1.6896870442028844,1,during_first_phase,True,32.89039182098114
exponential,0.3,1,15231.91619238295,False,1.1926121467624455,1.6944216451922536,1,during_first_phase,True,35.797528920673926
exponential,0.3,1,20000.0,False,1.1660417586567,1.7751737663615668,1,during_first_phase,True,40.402649821780464
